tissue_type,subtype,rank_source,low_support,n_target,n_background,n_kept,markers
immune,Regulatory T cells (Tregs),census,False,8000,5000,15,"IL7R,CCR7,NKG7,CD27,CD28,IL2RB,SH2D2A,TIGIT,S1PR1,GZMB,PRF1,LAG3,CXCR6,FOXP3,CCR8"
immune,T follicular helper (Tfh) cells,census,False,8000,5000,15,"CD3D,IL7R,CCR7,MAL,RHOH,SH2D1A,CD28,CD40LG,TIGIT,FCRL3,GIMAP7,BANK1,CXCR5,PDCD1,STAT4"
immune,Gamma-delta T cells,census,False,8000,5000,24,"IL7R,BCL11B,GZMA,CD96,CCL5,PRF1,KLRB1,NKG7,KLRD1,GNLY,RORA,TRGC2,TBX21,TRDC,S1PR1,MS4A1,EOMES,CD160,GIMAP7,TRGC1,TRGV9,CXCR6,TRDV2,HOPX"
immune,Natural killer cells (NKs),census,False,8000,5000,23,"CD247,GZMA,CST7,PRF1,KLRB1,KLRD1,NKG7,GNLY,GZMH,FGFBP2,KLRG1,IL2RB,NCR3,KLRF1,SPON2,TBX21,KLRK1,EOMES,KLRC1,IFNG,KLRC3,KLRC2,GZMB"
immune,Naïve B cells,census,False,8000,5000,9,"CCR7,MS4A1,BANK1,FCRL3,TNFRSF13C,CD22,FCRL2,CD79A,IGHE"
immune,Memory B cells,census,False,8000,5000,12,"CD27,S1PR1,MS4A1,TBX21,FCRL3,BANK1,TNFRSF13C,CXCR5,BCL2,CR2,CXCR6,FCRL5"
immune,Germinal-center B cells,census,False,8000,5000,10,"CCR7,RHOH,IKZF3,MYBL1,MS4A1,CXCR4,CD22,CXCR5,FCER2,AICDA"
immune,Plasmablasts,census,False,8000,5000,45,"MZB1,JCHAIN,FKBP11,XBP1,IGKC,HSP90B1,TNFRSF17,SSR4,CD38,DERL3,SSR3,PDIA4,PDIA6,TXNDC5,IGLC2,HSPA5,P4HB,CRELD2,SEL1L,PRDM1,DERL1,SEC61B,IRF4,DNAJB9,IGHA1,CALR,IGHG1,SDC1,DNAJC3,TNFRSF13B,PPIB,CD27,IGHG3,IGHG4,HYOU1,IGHG2,IGHA2,CANX,SLC30A5,IGHM,TMEM107,LILRB4,IGHJ4,LAMTOR5,FKBPL"
immune,Plasma cells,census,False,8000,5000,43,"MZB1,JCHAIN,FKBP11,XBP1,IGKC,ITM2C,HSP90B1,TNFRSF17,SSR4,CD38,DERL3,TENT5C,PDIA4,TXNDC5,IGLC2,SLAMF7,PDIA6,HSPA5,CRELD2,SEL1L,PRDM1,SEC61B,IRF4,IGHA1,SDC1,CALR,IGHG1,TNFRSF13B,CD27,PPIB,IGHG3,IGHG4,HYOU1,IGHG2,IGHA2,SLC39A7,CCR10,CANX,IGHM,IL6R,TMEM109,BIRC3,CXCR4"
immune,Conventional dendritic cells type 1 (cDC1),census,False,8000,5000,20,"CST3,KLF4,HLA-DRB1,HLA-DRA,CSF3R,CD86,HLA-DPA1,CD1D,FCGR1A,HLA-DPB1,BATF3,IL15,THBD,IRF8,LILRA4,CXCL10,IDO1,IDO2,SPP1,XCR1"
immune,Conventional dendritic cells type 2 (cDC2),census,False,8000,5000,30,"CST3,S100A9,S100A8,SPI1,TNFSF13B,KLF4,FTH1,FCGR2A,HLA-DRB1,TMEM176B,CD86,TLR4,HLA-DRA,SIRPA,TMEM176A,HLA-DPA1,IL1B,CXCL8,MARCO,CLEC10A,CXCL2,HLA-DPB1,FCGR2B,MRC1,REL,CD1E,PDCD1LG2,IDO1,CD1B,CD207"
immune,Dendritic cells,census,False,8000,5000,39,"CST3,HLA-DRA,HLA-DRB1,HLA-DPA1,HLA-DPB1,CD74,IRF8,CIITA,CD1C,CD86,SPI1,MYD88,CD1D,ITGAX,REL,IRF4,BATF3,CD83,TLR7,NFKB1,CLEC7A,ZBTB46,IFI16,IDO1,CD40,LY75,IDO2,CD1B,CD1A,TLR9,LAMP3,TLR3,STAT6,CXCL9,CCL19,CD80,CCL17,CLEC12A,IL12B"
immune,Macrophages,census,False,8000,5000,44,"CTSB,APOE,C1QB,C1QA,CSF1R,CD163,C1QC,CTSL,CTSC,CD68,CTSD,MRC1,NAMPT,ITGAX,PLAUR,MSR1,CST3,LILRB1,VSIG4,LGALS9,HLA-DRA,SIGLEC1,MMP9,HLA-DRB1,RNASE1,LGALS3,FCGR3A,LY86,AIF1,LYZ,SPP1,HLA-DPB1,IL1B,MARCO,HLA-DPA1,SIGLEC10,TREM2,MMP12,LILRA2,ITGAM,TNF,C3,IL6,ALOX5AP"
immune,Tumor-associated macrophages (TAMs),census,False,8000,5000,38,"S100A9,AIF1,S100A8,VCAN,LGALS3,LILRB2,CTSD,TGFBI,LGALS9,TNFSF10,SLC11A1,CD163,NLRP3,STAB1,SIGLEC10,TNFSF13,MARCO,IL1RN,VEGFA,SIGLEC1,MSR1,C1QA,CTSC,C1QB,MRC1,C1QC,CTSL,IL10,APOE,LILRB5,MMP19,PDCD1LG2,IDO1,TREM2,IDO2,SPP1,CCL18,CCL22"
immune,Classical monocytes (CD14+),census,False,8000,5000,45,"CST3,LYZ,S100A9,AIF1,CTSS,S100A8,CD14,LGALS3,S100A12,HLA-DRB1,HLA-DRA,MS4A7,PLAUR,CTSB,NAMPT,LGALS9,LILRA2,CSF1R,TLR2,ITGAX,LILRB1,HLA-DPA1,TLR4,ITGAM,TLR8,NLRP3,RNASE2,FCGR1A,IRF5,HLA-DPB1,CCR2,IL1B,CXCL8,IL6R,CTSL,BATF3,STAT6,ADGRE1,PTGS2,IRF8,CXCL2,CTSC,CXCL10,MMP9,FCGR3A"
immune,Non-classical monocytes (CD16+),census,False,8000,5000,32,"CST3,LYZ,S100A9,S100A8,S100A12,TNFSF13B,HLA-DRB1,LILRB2,CTSD,IFI30,MS4A7,HLA-DRA,LGALS2,LILRA2,ITGAX,BCL2A1,CCR1,HLA-DPA1,TLR8,CXCL16,TNFSF10,HLA-DPB1,CCR2,ITGAM,SIGLEC14,G0S2,SIGLEC10,CTSC,TLR7,IFI6,MMP19,TIMD4"
immune,Neutrophils,census,False,8000,5000,38,"CSF3R,FPR1,S100A8,S100A9,FCGR3B,PTPRJ,BCL2A1,TLR2,NCF2,ALPL,SRGN,IL17RA,CXCR2,ARG1,MMP25,ITGAX,NCF4,PADI4,CD177,ITGAM,FPR2,STAT3,CXCL8,CXCR1,NFE2L2,TNFRSF10C,TLR8,HP,TLR4,MMP8,LCN2,IL1B,OLFM4,CEACAM8,MPO,ELANE,DEFA4,CTSG"
immune,Mast cells,census,False,8000,5000,32,"CPA3,HPGDS,GATA2,TPSAB1,IL1RL1,HDC,TPSB2,HPGD,SLC18A2,KIT,ALOX5AP,MS4A2,FCER1G,ALOX5,PRG2,MITF,PTGS1,VIM,RGS13,SIGLEC6,FCER1A,CMA1,ICAM1,LGALS1,SOCS2,IL13,BCL2L1,IL4,TNFSF14,PRG3,TNFSF11,ALOX15"
immune,Natural killer T cells (NKT),census,False,8000,5000,29,"CD3E,CD3D,CD3G,CD2,TRAC,LCK,TRBC1,BCL11B,GZMA,PRF1,KLRB1,CD69,NKG7,KLRD1,KLRG1,NCR3,TIGIT,TBX21,GZMB,CD160,EOMES,KLRC1,IFNG,KLRC2,FASLG,LAG3,CXCR6,TRAV10,TRBV25-1"
immune,Mucosal-associated invariant T cells (MAIT),census,False,8000,5000,21,"CD3E,CD3D,CD3G,CD2,TRBC1,CCR7,BCL11B,GZMA,IL7R,PRF1,KLRB1,NKG7,GNLY,S1PR1,TIGIT,FASLG,CXCR6,TRBV20-1,TRAV1-2,TRAJ33,TRAJ12"
immune,ILC1,census,False,8000,5000,17,"IL7R,GZMA,PRF1,KLRD1,CST7,GNLY,KLRG1,IL2RB,HOPX,GZMB,TBX21,S1PR5,NKG7,XCL2,IFNG,CXCR6,STAT4"
immune,ILC2,census,False,8000,5000,10,"IL7R,CD69,KLRB1,KLRG1,NCR3,GATA3,RORA,CXCR6,IL2RG,IL9"
immune,ILC3,census,False,8000,5000,7,"IL7R,KLRB1,NCR3,CD160,IFNG,CXCR6,PLCG1"
immune,B-regulatory cells (Bregs),census,False,8000,5000,10,"CCR7,CD5,MS4A1,TNFRSF13C,FCRL3,CXCR5,NT5E,CCR6,CD22,FCRL4"
immune,Plasmacytoid dendritic cells,census,False,8000,5000,15,"CD36,KLF4,OAS1,CD86,SLC15A3,IRF5,HLA-DRA,HLA-DRB1,HLA-DPB1,HLA-DPA1,TLR7,SIGLEC1,IFI27,LILRA4,CLEC4C"
immune,Inflammatory DC / DC3,census,True,8000,5000,5,"CCR7,TNFSF9,CCL22,SOCS1,CD40"
immune,Myeloid-derived suppressor cells,census,True,8000,5000,5,"CD274,NOS2,IL1B,CSF2RB,CXCL2"
immune,Eosinophils,census,False,471,5000,23,"GATA2,HPGDS,IL5RA,PRG2,CLC,CSF2RB,ALOX5AP,GATA1,ALOX5,TIMP1,RNASE2,PTGDR2,ANXA1,LGALS1,IL1B,STAT5A,RNASE3,RGS13,CXCL8,CMA1,SIGLEC8,CCR3,ALOX15"
immune,Basophils,census,False,8000,5000,20,"GATA2,HDC,FCER1A,CPA3,CSF2RB,HPGDS,TPSAB1,MS4A2,LGALS9,KIT,TPSB2,PRG2,CD63,IL1RL1,PTGDR2,IL4,CCR3,PRG3,SIGLEC8,CMA1"
immune,Precursor dendritic cells (pre-DC),census,False,8000,5000,25,"SPI1,CLEC7A,CSF3R,HLA-DRA,ZEB2,CLEC4A,CSF1R,HLA-DPA1,ITGB2,LILRB1,ITGAM,HLA-DPB1,CCR2,SIGLEC10,IL6R,BATF3,CLEC10A,SIGLEC7,FLT3,IRF8,ID2,AXL,CLEC9A,CSF2RA,IL3RA"
circulating,Erythrocytes (Red Blood Cells),census,False,8000,5000,41,"HBB,HBA1,HBA2,AHSP,SLC25A37,ALAS2,FECH,HBM,GYPC,PRDX2,HBQ1,SLC4A1,EPB42,KLF1,NFE2,GYPA,ANK1,GATA1,HBD,RHAG,HBG2,TFRC,HBG1,TAL1,SPTA1,CA1,EPOR,TFR2,CA2,RHD,RHCE,ERMAP,SPTB,CYB5A,SLC25A38,SLC22A4,TMCC2,EPB41,PRDX1,KLF3,BCL11A"
circulating,Platelets (Thrombocytes),census,False,8000,5000,29,"PF4,PPBP,TUBB1,GP9,SPARC,F13A1,ITGA2B,MYL9,VCL,FERMT3,TLN1,TUBA1C,CALM3,GP1BA,ITGB3,SELP,PF4V1,CD151,RAP1B,GP6,PLEK,GP1BB,TSPAN9,P2RY1,SRC,CD36,P2RY12,TRPC6,ACTB"
circulating,Circulating Endothelial Cells (CECs),census,False,7471,5000,43,"FLT1,KDR,NRP1,CDH5,ADGRL4,PLVAP,ESAM,CLDN5,PECAM1,TIE1,ERG,NRP2,ENG,CD93,TEK,RHOJ,EFNB2,BMPR2,A2M,CD34,ICAM2,ROBO4,MCAM,ECSCR,ACVRL1,FABP4,DLL4,VWF,SLC2A1,HEY1,TAL1,GATA2,ANGPT2,NOS3,F11R,SELE,VEGFA,SLIT2,IL1R1,HEY2,HHEX,BMP4,ANKRD1"
circulating,Circulating Endothelial Progenitor Cells (EPCs),census,False,7471,5000,36,"FLT1,KDR,NRP1,ERG,NRP2,ENG,TEK,CD93,EFNB2,HSPB1,CD34,NOTCH4,ICAM2,ROBO4,NOTCH1,ECSCR,ACVRL1,DLL4,SOX17,HES1,HEY1,TAL1,JAG1,GATA2,ANGPT2,F11R,HHEX,SELE,SLIT2,IL1R1,VEGFA,HEY2,BMP2,BMP6,BMP4,HES5"
circulating,Circulating Mesenchymal Stem Cells (MSCs),census,False,434,5000,35,"COL1A2,COL3A1,SPARC,COL1A1,MMP2,FN1,MMP14,TIMP1,VIM,ITGB1,CXCL12,THY1,PDGFRB,CD248,SNAI2,ZEB1,ACTA2,ENG,BMP4,SFRP1,FZD4,LEPR,TAGLN,VCAM1,WNT5A,SOX9,RUNX2,ITGA1,TWIST1,ITGA5,FGF2,BMP2,SUSD2,GREM1,GDF6"
circulating,Circulating Pericyte-like Cells,v3_curated,True,0,0,50,"PDGFRB,CSPG4,RGS5,CD146,ACTA2,VIM,TAGLN,CD13,MYH11,NOTCH3,MCAM,CNN1,CALD1,TIMP1,S100A4,COL1A1,COL3A1,SPARC,EDNRB,CD248,GUCY1A3,ADRA1B,PDE5A,SMA,SUSD2,THY1,FN1,ITGA7,ITGB1,TGFBR2,CXCL12,POSTN,FAP,TIMP3,GATA6,MYLK,ROBO4,SMTN,MMP2,MMP9,NG2,LMOD1,CNN3,MYL9,ELN,ACVRL1,MEF2C,HEY2,EGR1,PDLIM3"
circulating,Circulating fibrocytes,census,False,434,5000,34,"COL1A2,COL3A1,SPARC,COL6A1,COL6A2,COL5A2,COL1A1,MMP2,FN1,DCN,COL5A1,COL6A3,MMP14,BGN,VCAN,PDGFRA,LUM,POSTN,CXCL12,ITGB1,COL14A1,LOX,THY1,PDGFRB,CD34,ACTA2,ADAM12,ITGA5,IL13RA1,STAT3,SMAD4,CNN1,CXCL16,IL4R"
colorectal,Stem-like / TA-like tumor cells,census,False,8000,5000,22,"RNF43,SLC12A2,ASCL2,AXIN2,EPHB2,MYC,CCND1,TSPAN8,LGR5,CD44,MCM4,CENPF,SMOC2,AURKA,MKI67,E2F1,CCNB1,MCM3,PCNA,CHEK1,FZD7,PROM1"
colorectal,EMT-like / Mesenchymal tumor cells,census,True,8000,5000,5,"TGFBI,ITGB1,SNAI1,FN1,TWIST1"
colorectal,Enterocyte-like tumor cells,census,False,8000,5000,10,"CEACAM5,CLDN4,CLDN7,CDH17,SLC39A4,MUC13,KRT20,DBI,GUCY2C,FDFT1"
colorectal,Goblet-like tumor cells,census,False,8000,5000,18,"CLDN3,ELF3,LGALS3,CLDN7,TMEM45B,LGALS4,SPINK1,AGR2,TFF3,MUC5B,MUC13,GALNT7,SLPI,WFDC2,CXCL17,SPINK7,MUC15,MUC22"
colorectal,Tuft/BEST4⁺ tumor cells,census,False,8000,5000,10,"ASCL2,KRT18,CFTR,SOX4,KRT8,SPINK1,SMOC2,SLC52A3,SPRR2A,TAS2R3"
colorectal,Enteroendocrine-like tumor cells,census,False,8000,5000,6,"KCNQ1,TAC1,CALCA,SCG5,CRHR1,CALCR"
colorectal,Mucinous/Signet-ring tumor cells,census,False,8000,5000,15,"LGALS3,CLDN3,LGALS4,AGR2,TFF3,GALNT3,CLDN4,GALNT12,MUC5B,GALNT7,B3GNT3,MSLN,KRT20,MUC13,MUC22"
colorectal,Neuroendocrine carcinoma cells,census,False,8000,5000,9,"FOXA2,SYT7,GRIN2B,VGF,STXBP1,GABRA3,CALCA,NKX2-1,NEUROG3"
colorectal,Absorptive colonocytes,census,False,8000,5000,37,"FABP1,ANPEP,PRAP1,ALDOB,MUC13,APOA1,SI,MTTP,APOA4,GSTA1,APOB,SLC5A1,CLDN7,MUC17,SLC26A3,ACE2,CDH17,EPCAM,CYP3A4,ALPI,MGAM,CES2,SLC2A2,ABCG2,SULT1A1,CYP2C9,PCK1,CYP2J2,VIL1,DPP4,PIGR,ABCB1,NR1I2,FMO1,UGT2B17,SLC39A4,CA1"
colorectal,Goblet cells,census,False,8000,5000,18,"AGR2,TFF3,TFF1,WFDC2,ST6GALNAC1,SPDEF,ERN2,GALNT7,REG4,SPINK4,FCGBP,LGALS4,MUC2,MUC4,SERPINA1,ZG16,ATOH1,CLCA1"
colorectal,Crypt-base stem cells,census,True,8000,5000,5,"FZD5,STMN1,CHEK1,MCM2,MCM7"
colorectal,Transit-amplifying progenitor cells,census,True,8000,5000,5,"STMN1,CDK2,CHEK1,MCM7,MCM6"
colorectal,Smooth-muscle cells,census,False,8000,5000,15,"CALD1,TPM2,TAGLN,ACTA2,MYL9,PDGFRB,AKAP12,TNS1,LMOD1,MYH11,ITGB1,GUCY1A1,GUCY1B1,PLN,SMTN"
colorectal,Subepithelial fibroblasts,census,False,8000,5000,41,"COL1A2,COL3A1,COL6A2,SPARC,COL6A1,MMP2,COL6A3,FBLN1,VCAN,PDGFRA,IGFBP5,COL5A1,FN1,PXDN,COL14A1,SERPINH1,MFGE8,TIMP3,LAMC1,POSTN,FGF7,BMP5,VCAM1,COL4A1,THBS2,TNC,MMP11,TNXB,ITGA5,FBLN2,MMP14,LOXL1,ANGPTL1,LAMA2,ITGA11,GREM1,RSPO3,LTBP1,WNT2B,SERPINE1,F3"
colorectal,Submucosal fibroblasts,census,False,8000,5000,42,"COL1A2,COL3A1,COL6A2,COL1A1,SPARC,DCN,CALD1,MFAP4,COL6A1,MMP2,COL6A3,LUM,FBLN1,VCAN,PDGFRA,EMILIN1,IGFBP5,FN1,COL5A1,TIMP1,SERPINH1,PXDN,TIMP3,MFGE8,LAMC1,PDGFRB,FBLN5,BGN,MYL9,THBS2,TNC,LOX,TAGLN,ACTA2,MMP14,FBLN2,LOXL1,LAMA2,MFAP5,COL8A1,SERPINE1,THBS4"
colorectal,Quiescent PI16⁺ fibroblasts,census,False,8000,5000,34,"DCN,MMP2,LUM,RARRES2,FBLN1,VCAN,CXCL12,IGFBP5,CXCL14,COL14A1,ELN,MFGE8,IGFBP6,TIMP3,LAMC1,SERPINF1,POSTN,ANGPTL2,C7,SFRP2,ADAMTS5,TNXB,LOXL1,PTGDS,MMP14,FBLN2,WNT5A,ANGPTL1,MFAP5,ADAMTS4,GREM1,PI16,SFRP4,VIT"
colorectal,Perivascular fibroblasts,census,False,8000,5000,39,"COL6A2,MFAP4,COL6A1,COL6A3,MMP2,PTN,FBLN1,VCAN,PDGFRA,EMILIN1,LAMA4,ELN,COL4A1,TIMP3,IGFBP6,LAMC1,PXDN,PDGFRB,MFAP2,MGP,COL4A2,ANGPTL2,LOXL1,LOX,ADAMTS5,FBLN2,ACTA2,THBS1,MFAP5,LAMA2,ADAMTS4,ADAMTSL4,TAGLN,WNT5A,LAMC3,ADAMTS12,IGFBP3,VIT,THBS2"
colorectal,Matrix fibroblasts (ECM-rich),census,False,8000,5000,39,"COL3A1,COL6A2,COL1A1,MFAP4,SPARC,COL6A1,MMP2,COL6A3,FBLN1,VCAN,EMILIN1,IGFBP5,FN1,COL5A1,TIMP1,SERPINH1,PXDN,TIMP3,SERPINF1,IGFBP6,LAMB1,POSTN,LAMC1,ANGPTL2,THBS1,TNC,THBS2,LOX,ADAMTS5,MMP14,SFRP2,LOXL1,FBLN2,LAMA2,WNT5A,MFAP5,GREM1,THBS4,CSPG4"
colorectal,Vascular endothelial cells,census,False,8000,5000,44,"GNG11,CAV1,CLDN5,RAMP2,PLVAP,ENG,CDH5,ESAM,SPARCL1,CLEC14A,VWF,CD34,EMCN,ICAM2,FLT1,EPAS1,TIE1,COL4A1,PTPRB,JAM2,PECAM1,PODXL,COL4A2,KDR,KLF2,ERG,TSPAN7,NOTCH4,TEK,HHEX,MCAM,ARHGEF15,RBP7,NOS3,ACKR1,HEY1,ANGPT2,SELP,BMX,SELE,APLN,RGS5,PROCR,KLF4"
colorectal,Lymphatic endothelial cells,census,False,8000,5000,34,"PTPRB,ENG,KDR,EMCN,COL4A1,NRP2,TEK,COL4A2,NRP1,PECAM1,ESAM,TIE1,RAMP2,EFNB2,RELN,TSPAN7,ITGA9,FLT4,LYVE1,SOX18,MMRN1,GJA4,ADM,AQP1,SOX17,ANGPT2,PDGFB,VEGFC,COL15A1,FOXC1,PROCR,GJA5,FABP4,CCL21"
colorectal,Pericytes,census,False,8000,5000,20,"PDGFRB,NOTCH3,FN1,ABCC9,RGS5,COL4A1,EDNRA,COL4A2,COL18A1,TIMP3,MYL9,CSPG4,MCAM,KCNJ8,SERPINH1,CD248,PRRX1,TAGLN,ACTA2,ITGA7"
colorectal,Enteric neurons,census,False,8000,5000,34,"ELAVL4,UCHL1,PHOX2B,HAND2,PRPH,TUBB3,DCX,L1CAM,NEFM,GAL,MAP2,SCN9A,TAC3,RET,GABRB3,VIP,NEFL,DLX5,CNTNAP2,SLC18A3,PENK,GRIA2,PTPRN,NOS1,CUX2,HTR3A,TAC1,TH,CNTN2,LMO1,POU3F2,CHAT,SLC17A6,SCN10A"
colorectal,Enteric glial cells,census,False,8000,5000,16,"PLP1,S100B,MPZ,PTPRZ1,SPARC,CNP,SOX10,PMP22,NDRG2,ERBB4,ERBB3,DHH,FABP7,AQP4,OLIG2,MAG"
colorectal,Enteroendocrine cells,census,False,8000,5000,33,"CHGA,NEUROD1,CHGB,SCG5,INSM1,PCSK1,SYP,TPH1,PAX6,ISL1,PYY,RGS4,ARX,GCG,SST,GHRL,VGF,CCK,GIPR,PCSK2,GIP,TAC1,NEUROG3,GAST,HHEX,FFAR4,PPY,RAMP1,CALCR,NKX6-1,CRH,IAPP,GHSR"
colorectal,Tuft cells,census,False,8000,5000,18,"TRPM5,PTGS1,AVIL,ALOX5,IL17RB,RGS13,POU2F3,GNG13,KRT18,SOX9,ALOX5AP,GNAT3,PLCB2,GABRP,SUCNR1,PDE1C,IL25,KRT8"
colorectal,BEST4⁺ ionocytes,census,False,8000,5000,21,"GUCA2A,GUCA2B,TMEM37,FXYD3,ATP1A1,PIGR,CLDN15,CA2,KRT8,KCNK5,AQP7,SLC26A3,CA4,PRKG2,CLDN4,OTOP3,CA7,BEST4,OTOP2,KRT18,SLC38A4"
colorectal,Paneth-like cells,census,False,8000,5000,7,"SI,GSTA1,SERPINA1,SPINK1,IFI27,REG1B,REG3G"
colorectal,M cells,census,False,8000,5000,6,"LGALS3,TFF3,CLDN4,KLF4,S100A10,IL22RA1"
colorectal,Interstitial cells of Cajal,census,False,8000,5000,7,"ANK2,CACNA2D1,KCNQ5,THBS4,HEY1,HCN4,HCN1"
colorectal,Reserve/quiescent stem cells,census,False,8000,5000,6,"TSPAN8,EPCAM,FZD5,ALDH1A1,FOXA3,LAMA1"
colorectal,Schwann cells,census,False,131,5000,14,"CDH19,PMP22,S100B,PLP1,MPZ,NRXN1,NCAM2,NCAM1,SOX10,SOX8,SOX2,FOXD3,DHH,GFAP"
colorectal,Serosal mesothelial cells,census,False,8000,5000,20,"COL3A1,SPARC,UPK3B,MYL9,COL1A1,TPM1,TPM2,WT1,PDPN,ALDH1A2,MSLN,CLDN15,KRT18,ANXA2,SLPI,KRT19,KRT8,COL4A2,UPK1B,EZR"
prostate,Malignant Luminal tumor cells,v3_curated,True,0,0,50,"KLK3,KLK2,ACPP,AMACR,ERG,NKX3-1,TMPRSS2,TRPM8,KRT8,KRT18,HOXB13,TACSTD2,MSMB,SLC45A3,AR,FOXA1,NDRG1,FOLH1,GDF15,CD24,HNF1B,IDH1,MYC,TP53,CDH1,EPCAM,PMEPA1,PPAP2A,MAOA,PSCA,SCGB1A1,CEACAM6,BCL2,BASP1,ETS1,RFX6,TFF3,SPDEF,KLF5,GRHL2,CEACAM5,TMEFF2,SPOP,CHGA,PTEN,AKT1,CCND1,MAP3K1,MAPK9,DUSP1"
prostate,Castration-resistant androgen receptor-positive tumor cells,v3_curated,True,0,0,50,"AR,KLK3,NKX3-1,HOXB13,FOXA1,ERG,TMPRSS2,ACPP,SLC45A3,TACSTD2,NCOA2,EZH2,UBE2C,AURKA,MYC,CDK1,TOP2A,CDC20,CDCA8,TPX2,NCAPG,KIF11,BIRC5,RRM2,CCNB1,CCNB2,CDC6,TK1,MKI67,PTEN,HMMR,MCM4,MCM6,MCM2,KIF2C,HELLS,GMNN,RACGAP1,CDKN3,TROAP,NCAPH,NEK2,GINS2,DTL,CENPF,CENPE,CDT1,ORC1,RFC4,PCLAF"
prostate,Castration-resistant neuroendocrine-like tumor cells,v3_curated,True,0,0,50,"CHGA,SYP,ENO2,ASCL1,INSM1,NCAM1,POU2F3,DLL3,FOXA2,PEG10,TP53,RB1,AURKA,EZH2,MYCN,SOX2,NEUROD1,KIF1A,PCSK1,ISL1,CD56,STMN2,ELAVL3,SCG2,CGA,PCSK2,GRIN2A,GRP,CALCA,SV2A,TUBB3,BEX1,TPX2,NEFM,PHOX2B,BIRC5,RFX4,NOL4,NKX2-1,FAM111B,NCAM2,STMN1,NPTX1,NEUROG3,NEFH,ZBTB16,ONECUT2,SPDEF,REST,SRRM4"
